Date,Open,High,Low,Close,Volume
5/25/10,81.0983,83.2219,80.5335,83.1904,513913395
5/26/10,83.6987,84.4558,82.4402,82.6868,453273888
5/27/10,84.2451,85.4954,83.9313,85.4694,389960569
5/28/10,85.3727,85.4406,83.9772,84.3791,386153851
6/1/10,83.5983,84.8262,82.8354,82.9559,360200530
6/2/10,83.3915,85.1353,82.9464,85.1259,311381662
6/3/10,85.3813,85.7028,84.5411,85.4321,293721695
6/4/10,83.8003,84.3455,82.1435,82.4161,516467294
6/7/10,82.7118,83.0249,81.3299,81.39,342961872
6/8/10,81.4484,82.4248,80.7422,82.2592,463714052
6/9/10,82.7378,83.5522,81.4754,81.8208,347387029
6/10/10,83.2135,84.3027,81.8114,84.2213,412020467
6/11/10,83.4702,84.6664,83.4192,84.6116,277533108
6/14/10,85.2807,85.7468,84.3964,84.4893,268548360
6/15/10,85.0922,86.4857,84.9364,86.4101,308821865
6/16/10,85.9518,86.7509,85.7909,86.3853,280443924
6/17/10,86.6362,86.6705,85.6933,86.5136,341117093
6/18/10,86.2779,86.5136,85.9192,86.191,225531238
6/21/10,87.2792,87.3538,85.4954,85.9431,276253245
6/22/10,85.9431,86.3308,84.405,84.5312,310230294
6/23/10,84.5887,84.8883,83.6987,84.2692,330117004
6/24/10,83.8719,83.962,82.661,82.8755,348253867
6/25/10,83.1225,83.6565,82.375,83.2219,309415243
6/28/10,83.3493,83.5753,82.661,82.9559,219474116
6/29/10,81.7988,82.9464,79.8942,80.4005,484433782
6/30/10,80.1766,80.9183,79.3735,79.6385,368226395
7/1/10,79.585,79.8474,78.024,79.2834,496311777
7/2/10,79.5553,79.7945,78.403,78.8511,302492308
7/6/10,79.962,80.5258,78.6041,79.3688,333017316
7/7/10,79.5707,81.9674,79.4835,81.8687,328912894
7/8/10,82.5532,82.7675,81.7155,82.6777,273274023
7/9/10,82.6525,83.3073,82.4946,83.2976,187935438
7/12/10,83.0153,83.5139,82.6699,83.3493,170157614
7/13/10,84.2213,84.9364,84.0375,84.6051,276104509
7/14/10,84.3267,84.9285,83.9858,84.5966,239036913
7/15/10,84.5629,84.9124,83.4526,84.6116,301134955
7/16/10,84.1666,84.2625,82.1271,82.2889,366400999
7/19/10,82.5941,83.0421,81.9527,82.7768,241994963
7/20/10,81.6831,83.7686,81.6428,83.6987,334606179
7/21/10,84.1324,84.1504,82.265,82.602,342855446
7/22/10,83.5914,84.8174,83.5828,84.4471,356146176
7/23/10,84.2776,85.3238,84.0375,85.1955,287762871
7/26/10,85.3505,86.1516,85.101,86.0512,236055554
7/27/10,86.5403,86.6436,85.7402,86.0427,265514853
7/28/10,85.8722,86.1433,85.2283,85.5258,211338376
7/29/10,86.0245,86.2687,84.405,85.101,285336877
7/30/10,84.23,85.5497,84.0815,85.0834,285235134
8/2/10,86.4006,87.1471,86.0339,86.995,244009403
8/3/10,86.7834,87.0045,86.2856,86.5845,190083597
8/4/10,86.8246,87.2716,86.5318,87.1653,205007477
8/5/10,86.6092,87.1298,86.4706,87.0771,182069089
8/6/10,86.1988,86.861,85.589,86.7231,310713693
8/9/10,87.1298,87.3358,86.6619,87.1806,156570316
8/10/10,86.4284,87.1749,85.9192,86.7135,314845599
8/11/10,85.3813,85.4138,84.1944,84.3178,354366474
8/12/10,83.0536,84.1149,83.0153,83.8183,310472962
8/13/10,83.5609,84.0652,83.4613,83.5668,205690334
8/16/10,82.9904,83.8003,82.6957,83.5331,191688224
8/17/10,84.2451,85.1774,84.0031,84.5495,223280784
8/18/10,84.5064,85.1678,84.0192,84.7007,237086683
8/19/10,84.2625,84.474,82.8803,83.2298,344567135
8/20/10,82.9827,83.2785,82.3664,82.9559,271812144
8/23/10,83.358,83.7765,82.602,82.6431,203211432
8/24/10,81.7462,82.085,80.9864,81.4176,363678521
8/25/10,80.9699,82.0459,80.4628,81.7385,352865289
8/26/10,82.1271,82.2335,80.9222,81.1891,290840727
8/27/10,81.6993,82.5281,80.4799,82.4496,298734027
8/30/10,82.2335,82.4803,81.2467,81.2533,216481875
8/31/10,80.9537,81.7671,80.6177,81.2561,354881768
9/1/10,82.3481,83.8003,82.2889,83.6805,347033641
9/2/10,83.8901,84.474,83.7073,84.4558,202182371
9/3/10,85.2991,85.6513,84.8262,85.5728,221049514
9/7/10,85.1602,85.2714,84.5153,84.5887,183980270
9/8/10,84.7504,85.542,84.7171,85.1955,194694961
9/9/10,86.1336,86.1584,85.3594,85.589,190519862
9/10/10,85.7468,86.0982,85.5593,86.0024,135361327
9/13/10,86.8705,87.1567,86.5136,86.9728,230952659
9/14/10,86.7988,87.4086,86.4706,86.9201,271891891
9/15/10,86.6619,87.3608,86.4006,87.2504,218470360
9/16/10,86.9815,87.2792,86.6877,87.2313,259106561
9/17/10,87.2235,87.3079,86.5498,86.7901,198778214
9/20/10,87.1039,88.3081,86.8159,88.1204,278312155
9/21/10,88.1847,88.6067,87.5778,87.9358,348011425
9/22/10,87.7854,88.2985,87.2716,87.5004,247929352
9/23/10,86.7901,87.6898,86.5498,86.7988,262101594
9/24/10,87.7501,88.6603,87.6859,88.5875,196799453
9/27/10,88.6242,88.7235,88.0745,88.1665,166891263
9/28/10,88.2803,88.7685,87.3358,88.4745,271122490
9/29/10,88.2449,88.6699,87.9616,88.3148,232804372
9/30/10,88.7772,89.3485,87.6399,88.0573,372020690
10/1/10,88.695,88.8135,87.8919,88.4238,201692259
10/4/10,88.2382,88.6162,87.3358,87.7501,215236618
10/5/10,88.5715,89.7408,88.4745,89.5361,297589886
10/6/10,89.5181,89.7505,89.1592,89.5263,192613269
10/7/10,89.8757,89.9035,88.8737,89.4251,213632378
10/8/10,89.5447,90.1658,89.1944,89.9133,179707435
10/11/10,90.0548,90.2444,89.6961,89.9916,133481382
10/12/10,89.7035,90.5477,89.2315,90.2825,235847264
10/13/10,90.7814,91.4589,90.5564,90.9728,251685600
10/14/10,90.8817,91.0463,90.0548,90.6289,281969519
10/15/10,91.2597,91.3046,90.0836,90.809,270148587
10/18/10,90.8367,91.5498,90.5114,91.4504,183336168
10/19/10,90.4309,90.9077,89.5181,90.0643,363569327
10/20/10,90.2195,91.3872,90.1746,90.9258,259198008
10/21/10,91.3518,91.8811,90.4501,91.1479,287078548
10/22/10,91.2685,91.4408,91.0378,91.3046,121474633
10/25/10,91.9288,92.3969,91.497,91.5777,195827180
10/26/10,91.1221,91.6981,90.9258,91.5966,205996243
10/27/10,90.9449,91.4234,90.4836,91.3335,246213682
10/28/10,91.8619,91.9,90.8979,91.3518,218453172
10/29/10,91.2597,91.5966,91.1038,91.4234,162546556
11/1/10,91.8619,92.3873,90.9077,91.4408,225620176
11/2/10,92.1479,92.3873,91.8905,92.195,205233295
11/3/10,92.3413,92.5987,91.3956,92.5549,293831204
11/4/10,93.576,94.357,92.5719,94.3186,278714120
11/5/10,94.3763,94.8489,94.2553,94.7073,197153678
11/8/10,94.3763,94.6692,94.0766,94.5081,201965400
11/9/10,94.7733,94.8586,93.445,93.8249,241763022
11/10/10,93.8056,94.2372,93.0831,94.1893,286675714
11/11/10,93.3903,93.9914,93.1023,93.8527,204610593
11/12/10,93.2219,93.6431,92.3145,92.7289,271426930
11/15/10,93.0353,93.3903,92.5807,92.5987,212229037
11/16/10,92.0455,92.2044,90.718,91.1661,389064281
11/17/10,91.2119,91.5871,90.9172,91.2217,223163322
11/18/10,92.101,92.8868,92.101,92.5633,256177594
11/19/10,92.5068,92.8515,92.0083,92.8132,156323123
11/22/10,92.3413,92.7672,91.634,92.7195,235252475
11/23/10,91.634,91.8168,91.0283,91.3956,287927467
11/24/10,91.9749,92.7573,91.9566,92.7289,181563464
11/26/10,91.9375,92.4437,91.6617,91.6617,68006386
11/29/10,91.4234,92.195,90.8367,91.9375,289724326
11/30/10,91.0187,91.9471,90.8732,91.4234,303086970
12/1/10,92.7289,93.5386,92.7195,93.3521,286409593
12/2/10,93.5205,94.6404,93.4544,94.5742,247786958
12/3/10,94.2277,94.916,94.1991,94.8298,148391489
12/6/10,94.6211,94.9255,94.5167,94.7263,133339490
12/7/10,95.6147,95.672,94.7263,94.7819,267599585
12/8/10,94.8777,95.1935,94.442,95.1168,178807014
12/9/10,95.6434,95.6817,95.0032,95.4807,160114909
12/10/10,95.7869,96.1505,95.4517,96.055,127283678
12/13/10,96.4955,96.6296,96.0836,96.1124,173361015
12/14/10,96.2757,96.6486,95.9017,96.2082,190703844
12/15/10,96.0356,96.4091,95.5763,95.7581,206810787
12/16/10,95.8155,96.3996,95.4712,96.3225,239745503
12/17/10,95.7391,96.0356,95.5382,95.9113,115479390
12/20/10,96.1793,96.3996,95.6528,96.1505,154307387
12/21/10,96.4572,96.8014,96.3707,96.7531,123069303
12/22/10,96.8014,97.05,96.7625,97.0209,102193605
12/23/10,96.9258,97.0209,96.6962,96.8881,90818388
12/27/10,96.5619,97.0114,96.486,96.9354,75303116
12/28/10,97.079,97.1178,96.8206,97.05,71650669
12/29/10,97.1468,97.3283,97.079,97.0986,75179103
12/30/10,97.0404,97.2702,96.8303,96.9735,99285113
12/31/10,96.8014,97.0694,96.7251,97.0026,78672053
1/3/11,97.7589,98.4859,96.9634,98.047,179673125
1/4/11,98.2843,98.3127,97.3187,97.9786,178054418
1/5/11,97.652,98.5528,97.548,98.5046,173563998
1/6/11,98.5331,98.6493,98.008,98.3127,158753039
1/7/11,98.4584,98.5902,97.2798,98.1214,151234777
1/10/11,97.652,98.1412,97.3283,97.9786,158568843
1/11/11,98.3608,98.5607,97.9495,98.3509,142900712
1/12/11,98.8985,99.3106,98.3804,99.1938,139850698
1/13/11,99.2335,99.2809,98.8007,99.0119,167438123
1/14/11,98.8788,99.7869,98.8393,99.768,117459784
1/18/11,99.6609,100.016,99.5397,99.9225,148199849
1/19/11,99.8348,99.9325,98.6966,98.9361,196775962
1/20/11,98.735,99.0407,98.1117,98.8195,227631464
1/21/11,99.4324,99.652,98.9173,99.0119,139303431
1/24/11,98.9547,99.7201,98.946,99.5974,147317861
1/25/11,99.3463,99.749,98.8393,99.652,217117819
1/26/11,99.9046,100.351,99.7012,100.046,183079021
1/27/11,100.064,100.487,99.8846,100.303,159759579
1/28/11,100.438,100.565,98.4195,98.5429,256496825
1/31/11,98.8106,99.3553,98.5706,99.2809,193403492
2/1/11,99.8746,101.031,99.8348,100.852,216639072
2/2/11,100.599,100.916,100.556,100.657,153324579
2/3/11,100.506,101.041,99.9604,100.871,188967142
2/4/11,100.907,101.242,100.497,101.194,118104790
2/7/11,101.404,102.17,101.394,101.829,145673525
2/8/11,101.929,102.353,101.642,102.295,128336884
2/9/11,102.029,102.343,101.541,102.085,189851375
2/10/11,101.531,102.229,101.299,102.113,210799053
2/11/11,101.701,102.813,101.681,102.697,126563413
2/14/11,102.631,102.983,102.535,102.909,131703198
2/15/11,102.631,102.764,102.113,102.631,154918501
2/16/11,102.937,103.387,102.734,103.251,168690004
2/18/11,103.683,103.932,103.425,103.807,112972219
2/22/11,102.706,103.827,101.424,101.721,301964219
2/23/11,101.671,101.911,100.487,101.081,294942810
2/24/11,100.953,101.404,100.064,100.993,337501321
2/25/11,101.453,102.18,101.375,102.113,183614346
2/28/11,102.505,102.841,102.151,102.715,175775612
3/1/11,103.012,103.11,100.963,101.003,334956577
3/2/11,100.861,101.701,100.565,101.242,259451364
3/3/11,102.17,103.051,102.16,102.937,228688630
3/4/11,102.881,103.061,101.531,102.229,359426213
3/7/11,102.525,102.715,100.842,101.394,280987129
3/8/11,101.57,102.621,101.128,102.305,226412622
3/9/11,102.123,102.468,101.531,102.16,199386471
3/10/11,101.051,101.224,100.162,100.267,390852748
3/11/11,99.9225,101.299,99.9046,100.916,292548703
3/14/11,100.303,100.647,99.5686,100.351,305373077
3/15/11,97.6618,99.7869,97.5868,99.1749,466332822
3/16/11,98.8589,99.1839,96.6864,97.309,607304987
3/17/11,98.7633,99.0309,98.0833,98.6591,329887629
3/18/11,99.8348,99.8547,98.8007,98.9746,297666931
3/21/11,100.267,100.735,100.113,100.536,198826161
3/22/11,100.516,100.637,100.093,100.19,167438019
3/23/11,99.9046,100.725,99.4224,100.497,191835941
3/24/11,101.031,101.579,100.497,101.424,205502085
3/25/11,101.691,102.209,101.414,101.751,201026159
3/28/11,101.979,102.238,101.453,101.482,141668915
3/29/11,101.404,102.229,101.061,102.199,167382377
3/30/11,102.706,103.157,102.573,102.851,175252863
3/31/11,102.734,102.983,102.631,102.715,171173234
4/1/11,103.357,103.673,102.909,103.148,198750211
4/4/11,103.415,103.586,102.927,103.243,129971204
4/5/11,103.012,103.722,102.964,103.224,156215951
4/6/11,103.751,103.846,103.12,103.577,155383918
4/7/11,103.377,103.827,102.774,103.29,220609471
4/8/11,103.769,103.836,102.535,102.917,190935296
4/11/11,103.012,103.396,102.418,102.631,156720663
4/12/11,102.103,102.277,101.491,101.882,208302894
4/13/11,102.363,102.458,101.473,101.873,209170950
4/14/11,101.27,102.113,100.907,101.959,208051541
4/15/11,102.132,102.582,101.829,102.333,219522169
4/18/11,101.194,102.324,100.371,101.176,272072258
4/19/11,101.309,101.799,101.061,101.761,160368950
4/20/11,102.927,103.347,102.871,103.1,201817502
4/21/11,103.693,103.732,103.1,103.683,175765402
4/25/11,103.606,103.741,103.186,103.557,84763925
4/26/11,103.884,104.659,103.769,104.468,183720695
4/27/11,104.649,105.281,104.219,105.119,184797011
4/28/11,104.927,105.616,104.909,105.464,161109134
4/29/11,105.5,105.818,105.377,105.702,148500523
5/2/11,106.22,106.304,105.357,105.55,162894274
5/3/11,105.367,105.52,104.64,105.167,178512442
5/4/11,105.119,105.167,104.018,104.498,235867690
5/5/11,103.912,104.592,103.031,103.531,292867923
5/6/11,104.524,105.1,103.206,103.989,287699796
5/9/11,103.979,104.708,103.827,104.402,147185098
5/10/11,104.745,105.464,104.631,105.281,148252663
5/11/11,105.119,105.139,103.712,104.172,249956414
5/12/11,103.912,104.87,103.347,104.678,221489631
5/13/11,104.726,104.851,103.482,103.874,203240310
5/16/11,103.482,104.314,102.993,103.186,182897865
5/17/11,102.803,103.319,102.401,103.167,248979336
5/18/11,103.224,104.219,102.973,104.124,174463253
5/19/11,104.478,104.64,103.798,104.363,153223081
5/20/11,104.114,104.363,103.328,103.531,235665527
5/23/11,102.277,103.567,101.979,102.343,217670556
5/24/11,102.631,102.821,102.085,102.248,189999647
5/25/11,101.838,102.964,101.819,102.591,194926733
5/26/11,102.324,103.224,102.132,103.012,212843760
5/27/11,103.328,103.751,102.983,103.445,156037410
5/31/11,104.448,104.563,103.722,104.544,212407866
6/1/11,104.229,104.563,102.113,102.209,300568827
6/2/11,102.257,102.478,101.473,102.103,258635270
6/3/11,100.842,101.838,100.804,101.041,302809801
6/6/11,100.804,100.993,99.8547,99.9973,232175941
6/7/11,100.506,100.794,99.8348,99.9225,208633302
6/8/11,99.7779,100.103,99.3196,99.501,256207875
6/9/11,99.7869,100.657,99.5298,100.276,207643612
6/10/11,99.8348,99.8946,98.6198,98.8689,307912785
6/13/11,99.0778,99.3652,98.4859,98.9361,267881259
6/14/11,99.8447,100.556,99.8268,100.219,207166275
6/15/11,99.3847,100.199,98.2097,98.4682,388208884
6/16/11,98.4957,99.1462,97.8919,98.6591,397424222
6/17/11,99.6162,99.6262,98.6099,98.9173,301601326
6/20/11,98.6099,99.652,98.5804,99.4324,204653090
6/21/11,99.9514,100.973,99.4622,100.813,247776999
6/22/11,100.497,101.081,100.133,100.209,226996677
6/23/11,98.9943,100.181,98.3029,99.9046,429227856
6/24/11,99.8746,99.9604,98.6099,98.7533,290360128
6/27/11,98.8106,100.006,98.6296,99.6262,214279369
6/28/11,100.016,100.916,99.8746,100.898,212463504
6/29/11,101.385,101.969,100.916,101.809,313572102
6/30/11,102.132,102.909,101.809,102.734,286890268
7/1/11,102.841,104.439,102.621,104.284,259879064
7/5/11,104.172,104.429,103.884,104.199,213273382
7/6/11,103.97,104.478,103.673,104.334,184012054
7/7/11,105.242,105.674,105.024,105.416,218833423
7/8/11,104.219,105.416,103.884,104.669,249317117
7/11/11,103.367,103.732,102.535,102.734,251401888
7/12/11,102.554,103.396,102.305,102.343,275393676
7/13/11,102.841,103.761,102.448,102.66,261665596
7/14/11,102.899,103.396,101.78,101.969,289839525
7/15/11,102.535,102.688,101.838,102.554,282623456
7/18/11,102.094,102.248,100.916,101.711,252691951
7/19/11,102.285,103.473,102.257,103.347,213746135
7/20/11,103.634,103.703,103.08,103.28,175450031
7/21/11,103.894,104.965,103.29,104.726,319609918
7/22/11,104.745,104.889,104.163,104.803,161683299
7/25/11,103.807,104.726,103.712,104.219,175386412
7/26/11,104.153,104.324,103.606,103.827,168531853
7/27/11,103.234,103.26,101.57,101.701,319436555
7/28/11,101.701,102.611,101.242,101.394,265639843
7/29/11,100.409,101.681,99.652,100.696,394221263
8/1/11,101.901,101.999,99.3009,100.294,418007651
8/2/11,99.5108,100.064,97.7102,97.7102,444946700
8/3/11,97.8527,98.3901,96.2179,98.2941,476057635
8/4/11,96.8688,97.0209,93.4927,93.6525,668375103
8/5/11,94.8298,95.0509,90.991,93.511,841510704
8/8/11,91.0378,93.5386,87.2411,87.4086,901173358
8/9/11,88.8298,91.6063,85.8474,91.4781,921517108
8/10/11,89.7505,90.5564,87.1806,87.4353,850361071
8/11/11,88.1923,92.5987,87.464,91.3698,626410821
8/12/11,92.2142,92.8324,91.3241,91.9843,402856633
8/15/11,92.8037,94.0287,92.6618,93.9292,179186936
8/16/11,93.0353,93.9857,92.1394,93.1203,377583721
8/17/11,93.6525,94.3665,92.4533,93.1942,305821564
8/18/11,90.7086,93.2219,88.2985,89.1683,658073624
8/19/11,87.9541,90.2366,87.6027,87.6975,549954247
8/22/11,89.6863,89.7313,87.5281,87.7664,352944774
8/23/11,88.1119,90.7716,87.667,90.6721,424988231
8/24/11,90.4932,92.0926,90.274,91.9566,316624059
8/25/11,92.4715,92.9691,90.2283,90.5564,400676171
8/26/11,90.0931,92.2886,88.6603,91.8619,403821873
8/29/11,93.0926,94.5742,91.9375,94.5081,245073163
8/30/11,94.0862,95.337,92.8698,94.7648,309666141
8/31/11,95.3563,96.1986,94.4605,95.1838,387497604
9/1/11,95.2222,96.1028,94.0575,94.1512,326823932
9/2/11,92.2321,92.7097,91.4309,91.7613,152663939
9/6/11,89.0795,91.2407,89.0699,91.1134,366040414
9/7/11,92.4906,93.7226,92.1756,93.6718,269346163
9/8/11,93.1023,94.1606,92.5002,92.6812,320982629
9/9/11,91.634,92.7002,89.7678,90.2643,488120837
9/12/11,89.1415,90.9077,88.8135,90.8453,392389750
9/13/11,91.1564,92.036,90.5027,91.6895,349794449
9/14/11,92.1567,94.0766,90.8732,92.9598,409989998
9/15/11,93.9483,94.5933,92.9691,94.5742,419391949
9/16/11,94.9255,95.4614,94.1606,95.1264,363103572
9/19/11,93.5665,95.1168,92.9222,94.1512,167852371
9/20/11,94.5839,95.4807,93.9387,94.0669,279599662
9/21/11,94.1043,94.3855,91.1479,91.2866,403808101
9/22/11,88.651,89.4069,87.1298,88.3424,656273953
9/23/11,87.7415,89.3646,87.6764,88.8737,392459790
9/26/11,89.7035,91.1221,88.4334,90.9822,332746224
9/27/11,92.7771,93.5952,91.4504,92.0083,398012256
9/28/11,92.2044,92.7385,89.9842,90.1295,366069202
9/29/11,91.6254,92.0926,89.1781,90.8367,380704456
9/30/11,89.5876,90.3764,88.5023,88.5715,368564307
10/3/11,88.0487,89.185,85.9431,86.0245,466053060
10/4/11,84.8004,88.1204,84.09,87.9261,586154499
10/5/11,88.1492,89.7849,87.3538,89.562,362762812
10/6/11,89.5181,91.3144,88.846,91.1841,329250752
10/7/11,91.7165,91.7708,90.0643,90.5648,398147552
10/10/11,92.1203,93.6525,92.1107,93.6047,294266623
10/11/11,93.0449,93.9578,92.95,93.7031,266969753
10/12/11,94.3855,95.5859,94.1704,94.5167,359517238
10/13/11,93.9578,94.6211,93.2401,94.3186,271266265
10/14/11,95.4232,95.9784,94.8777,95.9495,269971299
10/17/11,95.4807,95.9306,93.8716,94.1043,258199462
10/18/11,94.0479,96.6962,93.3052,95.9594,407241163
10/19/11,95.7965,96.3707,94.489,94.8298,289442112
10/20/11,95.0413,95.5668,93.7971,95.2222,334683865
10/21/11,96.3707,97.0986,96.0739,97.0114,356341190
10/24/11,97.1276,98.5046,97.0598,98.2665,259280195
10/25/11,97.7589,97.7971,96.1124,96.3417,343024830
10/26/11,97.2896,97.652,95.6528,97.2411,369177795
10/27/11,99.8946,101.299,97.2605,100.666,498120038
10/28/11,100.199,100.842,100.026,100.647,267204023
10/31/11,99.3847,99.6072,98.1313,98.2754,125382166
11/1/11,95.5188,96.6962,95.1264,95.4901,252741065
11/2/11,96.9075,97.3378,96.122,97.0307,153923491
11/3/11,98.1117,98.9943,96.7625,98.8195,169826308
11/4/11,98.0374,98.4293,97.05,98.2568,144657142
11/7/11,98.1902,98.9075,97.1656,98.8293,251021092
11/8/11,99.3463,100.219,98.4397,100.103,286631061
11/9/11,97.7589,98.5046,96.189,96.4284,431406211
11/10/11,97.6717,97.7882,96.313,97.2605,295875549
11/11/11,98.5046,99.3936,98.4957,99.1264,242602724
11/14/11,98.783,99.768,97.7786,98.2382,203276147
11/15/11,97.9886,99.2038,97.6152,98.6966,235668889
11/16/11,97.7004,98.8689,96.9634,97.0694,300730474
11/17/11,96.9354,97.1276,94.8777,95.5668,422753615
11/18/11,95.8924,96.0931,95.0786,95.4712,275114151
11/21/11,94.0766,94.1893,92.8698,93.6622,292932501
11/22/11,93.464,94.0105,92.7672,93.3052,276216172
11/23/11,92.4159,93.3052,91.2407,91.2407,286666066
11/25/11,91.1038,92.1394,90.9449,91.0656,127190012
11/28/11,93.5386,94.0766,92.9978,93.7129,268645894
11/29/11,93.9675,94.7169,93.6334,93.9675,254330734
11/30/11,96.6681,98.0374,93.9292,97.8363,413651992
12/1/11,97.7199,98.3804,97.3669,97.8165,225843850
12/2/11,98.7434,98.9943,97.652,97.7297,282434630
12/5/11,99.2711,99.5298,98.2284,98.8007,287634045
12/6/11,98.7919,99.482,98.4769,98.8293,227981810
12/7/11,98.5233,99.6072,97.8165,99.1839,303379524
12/8/11,98.5528,98.7731,96.7916,97.0026,307496365
12/9/11,97.4419,98.8886,97.3378,98.6886,267043835
12/12/11,97.7971,97.8165,96.4284,97.1656,275310575
12/13/11,97.7199,98.3215,95.8539,96.3322,312908201
12/14/11,95.94,96.313,95.0701,95.2891,304370913
12/15/11,96.3225,96.4572,95.4807,95.6339,254215182
12/16/11,96.3033,96.8303,95.5573,95.7774,279857151
12/19/11,96.16,96.3803,94.5552,94.7648,233112305
12/20/11,96.2757,97.7882,94.8298,97.6152,285962026
12/21/11,97.6152,97.9691,96.7153,97.807,246482509
12/22/11,98.2097,98.783,97.8527,98.6966,151467145
12/23/11,98.9647,99.5784,98.7919,99.5486,116994173
12/27/11,99.3847,99.8946,99.2909,99.6351,109003758
12/28/11,99.652,99.6609,98.2941,98.3705,151120719
12/29/11,98.669,99.4423,98.3901,99.3463,156701364
12/30/11,99.2622,99.501,98.8491,98.8491,121363710
1/3/12,100.628,101.128,100.399,100.458,245784580
1/4/12,100.209,100.657,99.8168,100.584,161136265
1/5/12,100.046,100.983,99.5784,100.842,220636732
1/6/12,100.953,100.973,100.276,100.592,187863016
1/9/12,100.823,100.935,100.381,100.833,126261659
1/10/12,101.949,102.141,101.579,101.721,146212258
1/11/12,101.404,101.919,101.242,101.79,141324780
1/12/12,102.113,102.189,101.252,102.039,150757307
1/13/12,101.329,101.661,100.599,101.482,228130767
1/17/12,102.488,102.65,101.531,101.891,167739061
1/18/12,101.873,103.012,101.681,102.964,207216143
1/19/12,103.347,103.654,102.993,103.557,160245641
1/20/12,103.377,103.95,103.09,103.625,175408726
1/23/12,103.596,104.172,103.148,103.693,164061673
1/24/12,102.993,103.586,102.851,103.557,130600108
1/25/12,103.387,104.669,102.945,104.439,251927955
1/26/12,104.87,105.08,103.464,103.904,234439750
1/27/12,103.396,104.028,103.29,103.846,171668883
1/30/12,102.783,103.54,102.458,103.473,186539811
1/31/12,103.998,104.134,102.909,103.435,199511883
2/1/12,104.209,104.861,104.104,104.354,210535462
2/2/12,104.582,104.774,104.153,104.524,143449478
2/3/12,105.55,106.028,105.387,105.98,203853298
2/6/12,105.54,105.952,105.426,105.904,136639277
2/7/12,105.693,106.372,105.271,106.172,171914198
2/8/12,106.239,106.516,105.799,106.498,176492604
2/9/12,106.67,106.813,105.98,106.622,188437262
2/10/12,105.683,105.923,105.426,105.818,213030523
2/13/12,106.602,106.764,106.132,106.622,146898574
2/14/12,106.362,106.554,105.741,106.498,210687301
2/15/12,106.842,106.984,105.78,105.98,247107474
2/16/12,105.99,107.242,105.818,107.148,236680904
2/17/12,107.531,107.617,107.082,107.443,164803319
2/21/12,107.711,107.97,107.148,107.491,170107117
2/22/12,107.32,107.551,106.955,107.13,157709212
2/23/12,107.082,107.711,106.745,107.617,174722414
2/24/12,107.877,108.095,107.617,107.877,133936654
2/27/12,107.13,108.354,106.965,108.056,184910237
2/28/12,108.095,108.498,107.877,108.384,164133969
2/29/12,108.526,108.853,107.541,107.951,235867773
3/1/12,108.173,108.699,107.877,108.498,183947169
3/2/12,108.43,108.573,107.932,108.173,153109817
3/5/12,107.998,108.095,107.35,107.731,178571406
3/6/12,106.622,106.69,105.818,106.132,256459957
3/7/12,106.411,107.052,106.295,106.871,71997736
3/8/12,107.521,108.183,107.311,107.961,148286113
3/9/12,108.173,108.649,108.027,108.384,155929246
3/12/12,108.384,108.526,107.998,108.393,132033260
3/13/12,108.937,110.382,108.785,110.335,233704306
3/14/12,110.363,110.652,109.884,110.221,184286243
3/15/12,110.382,110.881,110.103,110.851,209619307
3/16/12,111.053,111.139,110.774,110.995,193252656
3/19/12,110.93,111.791,110.851,111.425,158364054
3/20/12,110.823,111.226,110.479,111.119,153862580
3/21/12,111.149,111.264,110.709,110.92,154695251
3/22/12,110.132,110.401,109.779,110.152,170909840
3/23/12,110.24,110.632,109.598,110.489,152334866
3/26/12,111.264,112.048,111.216,112.048,151622211
3/27/12,112.136,112.202,111.617,111.693,151306597
3/28/12,111.634,111.829,110.479,111.129,187731857
3/29/12,110.469,111.139,110.048,110.94,208444151
3/30/12,111.494,111.579,110.823,111.386,171211866
4/2/12,111.255,112.498,111.053,112.211,191719236
4/3/12,112.067,112.23,111.109,111.772,196887672
4/4/12,110.93,111.033,110.26,110.67,185618764
4/5/12,110.288,110.92,110.192,110.632,98513666
4/9/12,109.167,109.807,109.034,109.331,115896464
4/10/12,109.12,109.436,107.407,107.511,297275703
4/11/12,108.631,108.824,108.202,108.41,193982218
4/12/12,108.498,109.913,108.42,109.817,194241934
4/13/12,109.55,109.846,108.41,108.507,213888199
4/16/12,109.034,109.176,108.066,108.44,186821455
4/17/12,109.034,110.278,108.917,110.048,186814643
4/18/12,109.54,110.048,109.474,109.655,156473040
4/19/12,109.674,110.103,108.45,108.937,251031265
4/20/12,109.426,109.856,109.052,109.12,180736319
4/23/12,108.037,108.334,107.541,108.239,217148450
4/24/12,108.334,108.889,108.246,108.631,173675609
4/25/12,109.693,110.182,109.578,110.142,189880843
4/26/12,109.903,111.014,109.836,110.881,171728134
4/27/12,111.207,111.367,110.622,111.08,156652669
4/30/12,110.851,110.93,110.363,110.68,145415330
5/1/12,110.612,112.086,110.469,111.339,175432688
5/2/12,110.709,111.129,110.344,111.024,153012233
5/3/12,111.033,111.119,109.972,110.182,181644199
5/4/12,109.569,110.221,108.344,108.41,245048008
5/7/12,108.007,108.833,107.98,108.479,161407491
5/8/12,107.837,108.22,106.755,108.047,269612582
5/9/12,106.871,108.095,106.421,107.398,278956038
5/10/12,108.155,108.285,107.369,107.608,190147179
5/11/12,106.928,108.304,106.871,107.271,193401123
